higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
True,c1,0.6923076923076923,0.1065018315018315,0.14285714285714285,-0.23076923076923078,32,-0.07692307692307693,0.23076923076923078,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,0.2259716467523909
True,c2,0.5714285714285714,0.09908813377421975,0.10989010989010989,-0.23076923076923078,52,-0.06666666666666665,0.16895604395604397,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,0.18474394402796418
True,c3,0.6923076923076923,0.09749986533074768,0.14285714285714285,-0.3076923076923077,32,-0.07142857142857142,0.20357142857142857,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,0.23816225163096058
True,c4,0.6923076923076923,0.15825165825165824,0.14285714285714288,-0.23076923076923078,37,-0.06666666666666668,0.23076923076923078,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,0.24235915284886436
True,c0,0.6153846153846154,0.14335750585750587,0.14285714285714288,-0.3571428571428571,37,0.04999999999999999,0.23076923076923078,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,0.1957099944719241
True,c1,0.6923076923076923,0.0674793956043956,0.07692307692307693,-0.35714285714285715,32,-0.14285714285714288,0.17307692307692307,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,0.24045702266157917
True,c2,0.5714285714285714,0.06688907811645368,0.0,-0.3076923076923077,52,-0.07692307692307693,0.16895604395604397,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,0.2022467610746834
True,c3,0.6923076923076923,0.05234661172161172,0.033333333333333354,-0.3076923076923077,32,-0.14285714285714288,0.15384615384615385,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,0.24508774972774544
True,c4,0.6923076923076923,0.11913671913671914,0.14285714285714285,-0.3076923076923077,37,-0.07692307692307693,0.23076923076923078,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,0.26278434294495695
True,c0,0.6153846153846154,0.10017943767943768,0.07692307692307693,-0.3571428571428571,37,0.0,0.2,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,0.21073032539435038
True,c1,0.6153846153846154,-0.003846153846153842,0.0,-0.5,32,-0.23076923076923073,0.15384615384615385,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,0.2639061634781156
True,c2,0.5714285714285714,-0.008409266073293226,-0.05882352941176472,-0.4285714285714286,52,-0.14285714285714285,0.14285714285714285,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,0.22133571297281748
True,c3,0.6153846153846154,-0.020302063132945483,-0.06274509803921569,-0.4285714285714286,32,-0.23076923076923073,0.14285714285714285,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,0.254793150174867
True,c4,0.6666666666666666,0.04156024156024156,0.0,-0.5,37,-0.14285714285714288,0.15384615384615385,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,0.29692456612942586
True,c0,0.4615384615384615,0.08631983631983632,0.07692307692307693,-0.2857142857142857,37,0.0,0.23076923076923078,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,0.1800903686959671
True,c1,0.38461538461538464,0.015407509157509158,0.0,-0.2857142857142857,32,-0.14285714285714285,0.09340659340659341,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,0.18995457551160033
True,c2,0.35714285714285715,0.02261050130111216,0.0,-0.23076923076923078,52,-0.07692307692307693,0.07692307692307693,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,0.15508211708057276
True,c3,0.5,0.015334114414996767,0.0,-0.3076923076923077,32,-0.09340659340659341,0.09340659340659341,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,0.19113105457075236
True,c4,0.5333333333333333,0.06112266112266112,0.0,-0.23076923076923078,37,-0.07692307692307693,0.15384615384615385,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,0.1999065112162345
True,c0,0.4615384615384615,0.04567245817245817,0.07692307692307693,-0.3571428571428571,37,-0.07142857142857142,0.15384615384615385,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,0.18215043555154084
True,c1,0.38461538461538464,-0.023614926739926743,-0.07692307692307693,-0.4285714285714286,32,-0.20357142857142857,0.09340659340659341,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,0.2077040971334096
True,c2,0.35714285714285715,-0.009588554356653907,0.0,-0.3076923076923077,52,-0.15384615384615385,0.07692307692307693,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,0.17040487220480666
True,c3,0.4285714285714286,-0.0298191391941392,-0.06666666666666665,-0.3076923076923077,32,-0.20357142857142857,0.07280219780219782,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,0.19755376856589044
True,c4,0.5333333333333333,0.022007722007722,0.0,-0.3076923076923077,37,-0.15384615384615385,0.15384615384615385,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,0.22224865948806957
True,c0,0.4615384615384615,0.0024943899943899936,0.0,-0.38888888888888895,37,-0.14285714285714288,0.14285714285714288,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,0.19361750337609326
True,c1,0.38461538461538464,-0.09494047619047619,-0.07692307692307693,-0.5,32,-0.25,0.07142857142857145,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,0.23148932358399368
